rule,mean_human,mean_llm,std_human,std_llm,difference,abs_difference,docs_human,docs_llm,docs_total,pct_human,pct_llm,mann_whitney_u,p_value,cohens_d,significant_005,significant_001,characteristic_of
"NOUN(DET/det, *, PRON/nmod)",0.0025078885722155542,0.0010794785397232449,0.012292298744341587,0.005767462404111112,0.0014284100324923094,0.0014284100324923094,287,208,495,5.324675324675325,3.8582823223891674,14756882.5,9.888077349034708e-05,0.14877486214481025,True,True,human
"VERB(*, VERB/xcomp, PUNCT/punct)",0.0023707350426263006,0.0009494447439998555,0.011958710330514238,0.005339871081686203,0.0014212902986264452,0.0014212902986264452,253,181,434,4.6938775510204085,3.3574475978482656,14736629.0,0.0001581253407557277,0.15347375038649072,True,True,human
"ADV(*, NOUN/obl)",0.005645260095803778,0.004282212577583498,0.015057462938545388,0.00937434642279402,0.00136304751822028,0.00136304751822028,878,1126,2004,16.289424860853433,20.88666295677982,14134386.0,0.0003220242717125223,0.10867829007855949,True,True,human
"PUNCT(*, PUNCT/punct)",0.0014136842149052946,6.530519894756082e-05,0.010512835145266016,0.00281008548747378,0.0013483790159577339,0.0013483790159577339,116,4,120,2.1521335807050095,0.07419773696902245,14830605.0,8.623061376157088e-25,0.17523516838808764,True,True,human
"VERB(PRON/obj, *)",0.0023887634638527448,0.0010486428133693133,0.012302190220286767,0.005838681453484785,0.0013401206504834314,0.0013401206504834314,264,197,461,4.8979591836734695,3.6542385457243554,14723287.0,0.0005931192536070729,0.13917592424981143,True,True,human
"NOUN(ADP/case, DET/det, *, ADV/advmod)",0.0018876761787003508,0.0005989665589132849,0.011600809805162943,0.005294712168619096,0.0012887096197870657,0.0012887096197870657,171,82,253,3.1725417439703154,1.5210536078649601,14772001.5,9.402854624770411e-09,0.14291991554443456,True,True,human
"NUM(PUNCT/punct, *, PUNCT/punct)",0.006110648653909229,0.004834909574924594,0.015342583058595568,0.010455148224089647,0.0012757390789846345,0.0012757390789846345,917,1197,2114,17.01298701298701,22.203672787979965,14107669.0,0.00017014301698885467,0.09717467092901438,True,True,human
"VERB(*, NOUN/nsubj, PUNCT/punct)",0.0015403763095638292,0.00027219884464881603,0.011025325209056441,0.0033059608995451603,0.0012681774649150133,0.0012681774649150133,137,40,177,2.541743970315399,0.7419773696902244,14791786.5,1.404281715864267e-13,0.15581458673609552,True,True,human
"VERB(PRON/nsubj, *)",0.0018807601616388533,0.0006805758311699321,0.010952868442258476,0.004794436495686718,0.0012001843304689213,0.0012001843304689213,206,124,330,3.8218923933209648,2.3001298460396957,14756614.0,2.2904620560185995e-06,0.141960627579752,True,True,human
"NOUN(DET/det, PUNCT/punct, *, PUNCT/punct)",0.0017586571101888633,0.0005643230369931197,0.01126741145350193,0.005134486510197812,0.0011943340731957438,0.0011943340731957438,156,86,242,2.8942486085343226,1.5952513448339825,14721593.0,3.29758286956599e-06,0.13640960080174172,True,True,human
